,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode,PCComplexity,Compression
1127,01439,cre,ᐹ,6714.0,,26.0785701777557,Cans,623,1,syllabary,Recent inventions,,711785.0,0.009432623615277,,bible.com,01439,,993
1128,01446,cre,ᑆ,3029.0,,26.7163806828193,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0042554985002493,,bible.com,01446,,982
1129,01449,cre,ᑉ,395.0,,10.675902906234,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0005549428549351,,bible.com,01449,,887
1130,0144C,cre,ᑌ,121.0,,37.7290743884361,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001699951530307,,bible.com,0144C,,991
1131,0144E,cre,ᑎ,31818.0,,37.7249466073799,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0447017006539896,,bible.com,0144E,,989
1132,0144F,cre,ᑏ,623.0,,38.5973308827978,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0008752643003154,,bible.com,0144F,,1015
1133,01450,cre,ᑐ,5919.0,,32.39994814436,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0083157133123063,,bible.com,01450,,972
1134,01451,cre,ᑑ,4242.0,,33.3083274729719,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0059596647864172,,bible.com,01451,,986
1135,01455,cre,ᑕ,24.0,,32.3732491302832,Cans,623,1,syllabary,Recent inventions,,711785.0,3.371804688213436e-05,,bible.com,01455,,956
1136,01456,cre,ᑖ,27893.0,,33.2980859614462,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0391873950701405,,bible.com,01456,,999
1137,01463,cre,ᑣ,617.0,,34.1050111234125,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0008668347885948,,bible.com,01463,,1072
1138,01466,cre,ᑦ,10446.0,,11.8782759805564,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0146757799054489,,bible.com,01466,,910
1139,0146B,cre,ᑫ,45.0,,35.970072925081894,Cans,623,1,syllabary,Recent inventions,,711785.0,6.322133790400191e-05,,bible.com,0146B,,1087
1140,0146D,cre,ᑭ,17250.0,,35.9042832846846,Cans,623,1,syllabary,Recent inventions,,711785.0,0.024234846196534,,bible.com,0146D,,1158
1141,0146E,cre,ᑮ,44.0,,36.7987600284026,Cans,623,1,syllabary,Recent inventions,,711785.0,6.181641928391297e-05,,bible.com,0146E,,1132
1142,0146F,cre,ᑯ,16861.0,,35.972740809665495,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0236883328533194,,bible.com,0146F,,1089
1143,01470,cre,ᑰ,1501.0,,36.7448746102652,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0021087828487534,,bible.com,01470,,1134
1144,01473,cre,ᑳ,22064.0,,36.7721032285154,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0309981244336421,,bible.com,01473,,1124
1145,01476,cre,ᑶ,8.0,,36.860289645065,Cans,623,1,syllabary,Recent inventions,,711785.0,1.123934896071145e-05,,bible.com,01476,,1114
1146,01480,cre,ᒀ,4583.0,,37.577210582939294,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0064387420358675,,bible.com,01480,,1132
1147,01483,cre,ᒃ,10505.0,,17.796596134934003,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0147586701040342,,bible.com,01483,,1009
1148,01484,cre,ᒄ,13957.0,,17.8271329064164,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0196084491805812,,bible.com,01484,,1030
1149,01489,cre,ᒉ,149.0,,26.5633511116514,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0002093328743932,,bible.com,01489,,958
1150,0148B,cre,ᒋ,33349.0,,26.5767213047171,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0468526310613457,,bible.com,0148B,,973
1151,0148C,cre,ᒌ,21040.0,,27.394383311799103,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0295594877666711,,bible.com,0148C,,985
1152,0148D,cre,ᒍ,168.0,,26.6288857790385,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0002360263281749,,bible.com,0148D,,945
1153,0148E,cre,ᒎ,762.0,,27.540083507104303,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0010705479885077,,bible.com,0148E,,974
1154,01491,cre,ᒑ,16757.0,,27.4765367419805,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0235422213168302,,bible.com,01491,,1018
1155,0149E,cre,ᒞ,344.0,,28.4358288668997,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0004832920053105,,bible.com,0149E,,1015
1156,014A1,cre,ᒡ,31352.0,,12.9481230695424,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0440470085770281,,bible.com,014A1,,910
1157,014A3,cre,ᒣ,127.0,,24.1519017257596,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001784246647512,,bible.com,014A3,,790
1158,014A5,cre,ᒥ,21957.0,,24.2173868718788,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0308477981412926,,bible.com,014A5,,800
1159,014A6,cre,ᒦ,1918.0,,25.048598412719898,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0026946339133305,,bible.com,014A6,,834
1160,014A7,cre,ᒧ,7669.0,,24.088239752006,Cans,623,1,syllabary,Recent inventions,,711785.0,0.010774320897462,,bible.com,014A7,,787
1161,014A8,cre,ᒨ,1862.0,,24.9199269092423,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0026159584706055,,bible.com,014A8,,820
1162,014AB,cre,ᒫ,20861.0,,25.0213102673402,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0293080073336751,,bible.com,014AB,,816
1163,014B8,cre,ᒸ,499.0,,25.856694669162803,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0007010543914243,,bible.com,014B8,,858
1164,014BB,cre,ᒻ,2708.0,,11.8638064589453,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0038045196232008,,bible.com,014BB,,782
1165,014BD,cre,ᒽ,4.0,,11.9288034474423,Cans,623,1,syllabary,Recent inventions,,711785.0,5.619674480355725e-06,,bible.com,014BD,,783
1166,014C0,cre,ᓀ,39.0,,39.483364439090295,Cans,623,1,syllabary,Recent inventions,,711785.0,5.479182618346832e-05,,bible.com,014C0,,1172
1167,014C2,cre,ᓂ,39606.0,,39.4932285877494,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0556432068672422,,bible.com,014C2,,1118
1168,014C3,cre,ᓃ,3802.0,,40.3214879970245,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0053415005935781,,bible.com,014C3,,1152
1169,014C4,cre,ᓄ,429.0,,39.5348466910346,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0006027100880181,,bible.com,014C4,,1124
1170,014C5,cre,ᓅ,2165.0,,40.2372794232074,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0030416488124925,,bible.com,014C5,,1114
1171,014C8,cre,ᓈ,10350.0,,40.4304591453721,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0145409077179204,,bible.com,014C8,,1153
1172,014CD,cre,ᓍ,63.0,,41.0725106179041,Cans,623,1,syllabary,Recent inventions,,711785.0,8.850987306560267e-05,,bible.com,014CD,,1214
1173,014D0,cre,ᓐ,18141.0,,22.9606848173198,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0254866286870333,,bible.com,014D0,,1047
1174,014D3,cre,ᓓ,24.0,,28.5715959995444,Cans,623,1,syllabary,Recent inventions,,711785.0,3.371804688213436e-05,,bible.com,014D3,,959
1175,014D5,cre,ᓕ,707.0,,28.6461314258713,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0009932774644028,,bible.com,014D5,,959
1176,014D6,cre,ᓖ,170.0,,29.454003802922603,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0002388361654151,,bible.com,014D6,,1004
1177,014D7,cre,ᓗ,27.0,,28.598449373137303,Cans,623,1,syllabary,Recent inventions,,711785.0,3.7932802742401145e-05,,bible.com,014D7,,961
1178,014D8,cre,ᓘ,229.0,,29.4706313961424,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0003217263640003,,bible.com,014D8,,983
1179,014DA,cre,ᓚ,92.0,,28.610679670187302,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001292525130481,,bible.com,014DA,,953
1180,014DB,cre,ᓛ,126.0,,29.373445237146505,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001770197461312,,bible.com,014DB,,954
1181,014E8,cre,ᓨ,54.0,,30.0876065070112,Cans,623,1,syllabary,Recent inventions,,711785.0,7.586560548480229e-05,,bible.com,014E8,,1021
1182,014EA,cre,ᓪ,768.0,,13.0458324867943,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0010789775002282,,bible.com,014EA,,877
1183,014ED,cre,ᓭ,67.0,,20.2244442370563,Cans,623,1,syllabary,Recent inventions,,711785.0,9.41295475459584e-05,,bible.com,014ED,,904
1184,014EF,cre,ᓯ,8025.0,,20.168238459485103,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0112744719262136,,bible.com,014EF,,900
1185,014F0,cre,ᓰ,4198.0,,21.041361775124106,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0058978483671333,,bible.com,014F0,,920
1186,014F1,cre,ᓱ,1235.0,,20.2555441906855,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0017350744958098,,bible.com,014F1,,914
1187,014F2,cre,ᓲ,930.0,,21.065331360133897,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0013065743166827,,bible.com,014F2,,946
1188,014F4,cre,ᓴ,2478.0,,20.2288631441493,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0034813883405803,,bible.com,014F4,,916
1189,014F5,cre,ᓵ,1484.0,,20.9887095541265,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0020848992322119,,bible.com,014F5,,944
1190,01500,cre,ᔀ,1.0,,21.1157594089749,Cans,623,1,syllabary,Recent inventions,,711785.0,1.4049186200889311e-06,,bible.com,01500,,928
1191,01502,cre,ᔂ,144.0,,21.862102043674803,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0002023082812928,,bible.com,01502,,947
1192,01505,cre,ᔅ,16047.0,,10.0702664377416,Cans,623,1,syllabary,Recent inventions,,711785.0,0.022544729096567,,bible.com,01505,,854
1193,01510,cre,ᔐ,5.0,,33.8365523786583,Cans,623,1,syllabary,Recent inventions,,711785.0,7.024593100444657e-06,,bible.com,01510,,1120
1194,01511,cre,ᔑ,8710.0,,33.9727204454497,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0122368411809745,,bible.com,01511,,1122
1195,01512,cre,ᔒ,865.0,,34.837552013087695,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0012152546063769,,bible.com,01512,,1153
1196,01513,cre,ᔓ,1527.0,,35.1577501508252,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0021453107328757,,bible.com,01513,,1107
1197,01514,cre,ᔔ,532.0,,35.8055940744911,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0007474167058873,,bible.com,01514,,1148
1198,01515,cre,ᔕ,6.0,,34.9122709039047,Cans,623,1,syllabary,Recent inventions,,711785.0,8.429511720533589e-06,,bible.com,01515,,1081
1199,01516,cre,ᔖ,4722.0,,35.6200336957755,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0066340257240599,,bible.com,01516,,1137
1200,01523,cre,ᔣ,279.0,,36.917860346551706,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0003919722950048,,bible.com,01523,,1147
1201,01525,cre,ᔥ,12763.0,,25.307554298084305,Cans,623,1,syllabary,Recent inventions,,711785.0,0.017930976348195,,bible.com,01525,,1052
1202,01526,cre,ᔦ,2.0,,24.3473432306048,Cans,623,1,syllabary,Recent inventions,,711785.0,2.8098372401778627e-06,,bible.com,01526,,857
1203,01528,cre,ᔨ,43330.0,,24.4798326858045,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0608751238084534,,bible.com,01528,,890
1204,01529,cre,ᔩ,2.0,,25.2826744099188,Cans,623,1,syllabary,Recent inventions,,711785.0,2.8098372401778627e-06,,bible.com,01529,,912
1205,0152A,cre,ᔪ,1756.0,,24.5075660317992,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0024670370968761,,bible.com,0152A,,885
1206,0152B,cre,ᔫ,522.0,,25.2475742789807,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0007333675196864,,bible.com,0152B,,920
1207,0152D,cre,ᔭ,32.0,,24.449765443247,Cans,623,1,syllabary,Recent inventions,,711785.0,4.49573958428458e-05,,bible.com,0152D,,879
1208,0152E,cre,ᔮ,21898.0,,25.1824734245119,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0307649079427074,,bible.com,0152E,,945
1209,0153B,cre,ᔻ,766.0,,26.1914688472342,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0010761676629881,,bible.com,0153B,,995
1210,0153E,cre,ᔾ,4.0,,10.8398666088623,Cans,623,1,syllabary,Recent inventions,,711785.0,5.619674480355725e-06,,bible.com,0153E,,850
1211,01543,cre,ᕃ,29.0,,32.143935513115395,Cans,623,1,syllabary,Recent inventions,,711785.0,4.074263998257901e-05,,bible.com,01543,,996
1212,01546,cre,ᕆ,439.0,,32.1114029485645,Cans,623,1,syllabary,Recent inventions,,711785.0,0.000616759274219,,bible.com,01546,,1031
1213,01547,cre,ᕇ,147.0,,32.806961406507895,Cans,623,1,syllabary,Recent inventions,,711785.0,0.000206523037153,,bible.com,01547,,1040
1214,01548,cre,ᕈ,18.0,,28.7168254750513,Cans,623,1,syllabary,Recent inventions,,711785.0,2.5288535161600763e-05,,bible.com,01548,,988
1215,01549,cre,ᕉ,240.0,,29.6434326056494,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0003371804688213,,bible.com,01549,,1034
1216,0154B,cre,ᕋ,323.0,,28.5945911812692,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0004537887142887,,bible.com,0154B,,984
1217,0154C,cre,ᕌ,106.0,,29.5401309114142,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001489213737294,,bible.com,0154C,,1021
1218,0154E,cre,ᕎ,111.0,,30.2950142452208,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001559459668298,,bible.com,0154E,,1063
1219,01550,cre,ᕐ,797.0,,13.3379306753748,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0011197201402108,,bible.com,01550,,953
1220,01553,cre,ᕓ,26.0,,42.819256354133,Cans,623,1,syllabary,Recent inventions,,711785.0,3.652788412231222e-05,,bible.com,01553,,1174
1221,01555,cre,ᕕ,232.0,,42.9223424553319,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0003259411198606,,bible.com,01555,,1271
1222,01556,cre,ᕖ,22.0,,43.672354418932,Cans,623,1,syllabary,Recent inventions,,711785.0,3.090820964195649e-05,,bible.com,01556,,1283
1223,01557,cre,ᕗ,4.0,,42.6168360862619,Cans,623,1,syllabary,Recent inventions,,711785.0,5.619674480355725e-06,,bible.com,01557,,1229
1224,01559,cre,ᕙ,76.0,,42.4568476162582,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001067738151267,,bible.com,01559,,1201
1225,0155A,cre,ᕚ,31.0,,43.3007500729426,Cans,623,1,syllabary,Recent inventions,,711785.0,4.355247722275687e-05,,bible.com,0155A,,1296
1226,0155B,cre,ᕛ,9.0,,44.0814579610766,Cans,623,1,syllabary,Recent inventions,,711785.0,1.2644267580800382e-05,,bible.com,0155B,,1261
1227,0155D,cre,ᕝ,98.0,,22.8078002237934,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0001376820247687,,bible.com,0155D,,1041
1228,0155E,cre,ᕞ,35.0,,51.7003548137549,Cans,623,1,syllabary,Recent inventions,,711785.0,4.91721517031126e-05,,bible.com,0155E,,1261
1229,01560,cre,ᕠ,302.0,,51.65677042904351,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0004242854232668,,bible.com,01560,,1228
1230,01562,cre,ᕢ,61.0,,52.3644449040214,Cans,623,1,syllabary,Recent inventions,,711785.0,8.570003582542482e-05,,bible.com,01562,,1244
1231,01564,cre,ᕤ,2.0,,48.1863920875101,Cans,623,1,syllabary,Recent inventions,,711785.0,2.8098372401778627e-06,,bible.com,01564,,1297
1232,01566,cre,ᕦ,14.0,,48.0327351481493,Cans,623,1,syllabary,Recent inventions,,711785.0,1.966886068124504e-05,,bible.com,01566,,1198
1233,01567,cre,ᕧ,31.0,,48.981061017830704,Cans,623,1,syllabary,Recent inventions,,711785.0,4.355247722275687e-05,,bible.com,01567,,1241
1234,0156A,cre,ᕪ,21.0,,24.5377798465857,Cans,623,1,syllabary,Recent inventions,,711785.0,2.950329102186756e-05,,bible.com,0156A,,1143
1235,01780,khm,ក,46605.0,,47.11939545317061,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0757116702054555,,bible.com,01780,,1130
1236,01781,khm,ខ,8545.0,,38.99666225236629,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0138816912757347,,bible.com,01781,,1218
1237,01782,khm,គ,19024.0,,51.57196344124311,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0309052422269839,,bible.com,01782,,1237
1238,01783,khm,ឃ,1283.0,,83.0414579681633,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0020842843659178,,bible.com,01783,,1549
1239,01784,khm,ង,34375.0,,53.33001534071239,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0558435503339241,,bible.com,01784,,1478
1240,01785,khm,ច,17000.0,,53.43625472718461,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0276171739833224,,bible.com,01785,,1354
1241,01786,khm,ឆ,821.0,,66.0844414984433,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0013337470494298,,bible.com,01786,,1519
1242,01787,khm,ជ,12102.0,,52.5838554935079,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0196601787968334,,bible.com,01787,,1211
1243,01788,khm,ឈ,908.0,,104.483258852377,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0014750819986386,,bible.com,01788,,1684
1244,01789,khm,ញ,10064.0,,93.6294765704268,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0163493669981269,,bible.com,01789,,1548
1245,0178A,khm,ដ,23054.0,,40.9732835176551,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0374521370006774,,bible.com,0178A,,1124
1246,0178B,khm,ឋ,299.0,,58.5507892780735,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0004857373541772,,bible.com,0178B,,1354
1247,0178C,khm,ឌ,376.0,,52.2537031182409,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0006108269069252,,bible.com,0178C,,1432
1248,0178E,khm,ណ,6639.0,,92.81455194667232,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0107853187103104,,bible.com,0178E,,1408
1249,0178F,khm,ត,24524.0,,55.4834479761966,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0398402102804117,,bible.com,0178F,,1359
1250,01790,khm,ថ,7045.0,,57.0712232896008,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.011444881806618,,bible.com,01790,,1378
1251,01791,khm,ទ,20752.0,,43.0961998843464,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0337124467354063,,bible.com,01791,,1239
1252,01792,khm,ធ,3898.0,,54.744163231546096,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0063324555404112,,bible.com,01792,,1401
1253,01793,khm,ន,65192.0,,39.7306220923603,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.1059069886071034,,bible.com,01793,,1245
1254,01794,khm,ប,40598.0,,50.8760823883039,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0659530605514662,,bible.com,01794,,1211
1255,01795,khm,ផ,3022.0,,58.533203109901706,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.004909358810447,,bible.com,01795,,1371
1256,01796,khm,ព,27126.0,,49.2738701790814,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0440672624395062,,bible.com,01796,,1179
1257,01797,khm,ភ,2175.0,,55.1685236487652,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0035333737302191,,bible.com,01797,,1326
1258,01798,khm,ម,31722.0,,58.2511616903023,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0515336466528797,,bible.com,01798,,1340
1259,01799,khm,យ,28831.0,,82.92636151188171,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0468371025360688,,bible.com,01799,,1513
1260,0179A,khm,រ,58108.0,,31.2072654309709,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0943987497542883,,bible.com,0179A,,1145
1261,0179B,khm,ល,30273.0,,74.865061079987,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.049179688705713,,bible.com,0179B,,1402
1262,0179C,khm,វ,13382.0,,36.7441316241171,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.021739589543813,,bible.com,0179C,,1238
1263,0179F,khm,ស,38351.0,,75.85975541076529,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0623027199667294,,bible.com,0179F,,1617
1264,017A0,khm,ហ,7540.0,,67.9900486196836,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0122490289314265,,bible.com,017A0,,1256
1265,017A1,khm,ឡ,3716.0,,95.4546477256574,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.006036789324825,,bible.com,017A1,,1748
1266,017A2,khm,អ,20737.0,,68.6868379868678,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0336880786407151,,bible.com,017A2,,1609
1267,017A5,khm,ឥ,421.0,,58.526100378962,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0006839311909987,,bible.com,017A5,,1390
1268,017A6,khm,ឦ,1.0,,115.961511517057,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,1.6245396460777929e-06,,bible.com,017A6,,1795
1269,017A7,khm,ឧ,163.0,,40.7612901864234,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0002647999623106,,bible.com,017A7,,1223
1270,017AA,khm,ឪ,187.0,,61.613751445444095,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0003037889138165,,bible.com,017AA,,1468
1271,017AB,khm,ឫ,183.0,,71.16516308383879,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0002972907552322,,bible.com,017AB,,1524
1272,017AC,khm,ឬ,1006.0,,74.7434503626704,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0016342868839542,,bible.com,017AC,,1539
1273,017AE,khm,ឮ,354.0,,71.4978792315907,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0005750870347115,,bible.com,017AE,,1513
1274,017AF,khm,ឯ,1888.0,,54.1892252463974,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0030671308517948,,bible.com,017AF,,1240
1275,017B1,khm,ឱ,106.0,,58.3092100754545,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.0001722012024842,,bible.com,017B1,,1385
1276,017B2,khm,ឲ,3163.0,,49.603666750494696,Khmr,50,0,abugida,Mainland SE Asia,Brah,615559.0,0.005138418900544,,bible.com,017B2,,1297
1277,02C81,cop,ⲁ,52160.0,,38.4961015161898,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0887364581632097,,bible.com,02C81,,1340
1278,02C83,cop,ⲃ,10125.0,,45.015402015205495,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0172250122488976,,bible.com,02C83,,1316
1279,02C85,cop,ⲅ,2815.0,,24.7340261728957,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0047889787141379,,bible.com,02C85,,887
1280,02C87,cop,ⲇ,4622.0,,38.2853443389354,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0078631117643856,,bible.com,02C87,,1194
1281,02C89,cop,ⲉ,85285.0,,34.8358666690736,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.145089893298492,,bible.com,02C89,,1096
1282,02C8D,cop,ⲍ,429.0,,34.4748489945466,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0007298301486199,,bible.com,02C8D,,975
1283,02C8F,cop,ⲏ,18593.0,,50.33445860822739,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0316310768141978,,bible.com,02C8F,,1156
1284,02C91,cop,ⲑ,7291.0,,59.3735741763433,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0124037100549839,,bible.com,02C91,,1256
1285,02C93,cop,ⲓ,46372.0,,11.9112245375582,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0788897054820621,,bible.com,02C93,,731
1286,02C95,cop,ⲕ,8335.0,,37.8532000676215,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0141798002068702,,bible.com,02C95,,1129
1287,02C97,cop,ⲗ,9942.0,,31.176721527358303,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0169136861015841,,bible.com,02C97,,1144
1288,02C99,cop,ⲙ,32915.0,,40.329593227784,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0559961756219718,,bible.com,02C99,,1165
1289,02C9B,cop,ⲛ,71254.0,,37.3178256740921,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.1212198541020197,,bible.com,02C9B,,1136
1290,02C9D,cop,ⲝ,235.0,,43.0999171980318,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0003997904077521,,bible.com,02C9D,,1218
1291,02C9F,cop,ⲟ,64678.0,,36.0874081761088,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.110032527628069,,bible.com,02C9F,,1120
1292,02CA1,cop,ⲡ,22284.0,,34.4828947071588,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0379103380695737,,bible.com,02CA1,,1003
1293,02CA3,cop,ⲣ,22018.0,,45.2248995501511,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0374578093527138,,bible.com,02CA3,,1165
1294,02CA5,cop,ⲥ,25218.0,,27.358873950722103,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0429017638412542,,bible.com,02CA5,,982
1295,02CA7,cop,ⲧ,33253.0,,22.980808488797496,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0565711933148238,,bible.com,02CA7,,897
1296,02CA9,cop,ⲩ,39950.0,,33.0413780793119,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0679643693178725,,bible.com,02CA9,,1126
1297,02CAB,cop,ⲫ,7539.0,,60.67242040872439,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0128256165278458,,bible.com,02CAB,,1253
1298,02CAD,cop,ⲭ,3050.0,,49.9639644532238,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0051887691218901,,bible.com,02CAD,,1304
1299,02CAF,cop,ⲯ,146.0,,43.8110700028636,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.0002483804235396,,bible.com,02CAF,,1094
1300,02CB1,cop,ⲱ,19299.0,,49.65388751507629,Copt,50,0,alphabet,Phoenician,Grek,587808.0,0.032832149273232,,bible.com,02CB1,,1331
1352,0A500,vai,ꔀ,8799.0,,60.2908415334982,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0171284409206026,,bible.com,0A500,,1336
